transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,sales,product_category,product_type
4434,2023-01-09,07:20:13,1,3,Astoria,26,47657.94,47657.94,Coffee,Organic brewed coffee
4435,2023-01-09,07:20:38,1,3,Astoria,31,34949.156,34949.156,Coffee,Gourmet brewed coffee
4436,2023-01-09,07:21:05,1,8,Astoria,24,47657.94,47657.94,Coffee,Drip coffee
4437,2023-01-09,07:23:35,2,8,Hell's Kitchen,33,47657.94,95315.88,Coffee,Gourmet brewed coffee
4438,2023-01-09,07:27:27,2,8,Hell's Kitchen,54,47657.94,95315.88,Tea,Brewed Chai tea
4439,2023-01-09,07:27:48,1,8,Hell's Kitchen,28,31771.96,31771.96,Coffee,Gourmet brewed coffee
4440,2023-01-09,07:29:02,1,3,Astoria,29,39714.95,39714.95,Coffee,Gourmet brewed coffee
4441,2023-01-09,07:30:23,2,8,Hell's Kitchen,54,39714.95,79429.9,Tea,Brewed Chai tea
4442,2023-01-09,07:30:38,2,5,Lower Manhattan,39,47657.94,95315.88,Coffee,Barista Espresso
4443,2023-01-09,07:31:51,1,5,Lower Manhattan,26,47657.94,47657.94,Coffee,Organic brewed coffee
4444,2023-01-09,07:32:17,1,8,Astoria,51,47657.94,47657.94,Tea,Brewed Black tea
4445,2023-01-09,07:32:52,1,3,Astoria,55,63543.92,63543.92,Tea,Brewed Chai tea
4446,2023-01-09,07:33:08,2,5,Lower Manhattan,52,39714.95,79429.9,Tea,Brewed Chai tea
4447,2023-01-09,07:33:08,1,5,Lower Manhattan,75,47657.94,47657.94,Bakery,Pastry
4448,2023-01-09,07:33:34,2,3,Astoria,55,63543.92,127087.84,Tea,Brewed Chai tea
4449,2023-01-09,07:35:31,1,5,Astoria,43,47657.94,47657.94,Tea,Brewed Chai tea
4450,2023-01-09,07:35:46,2,5,Lower Manhattan,39,67515.415,135030.83,Coffee,Brewed Chai tea
4451,2023-01-09,07:36:06,1,3,Astoria,24,47657.94,47657.94,Coffee,Brewed Chai tea
4452,2023-01-09,07:36:06,1,3,Astoria,72,47657.94,47657.94,Bakery,Scone
4453,2023-01-09,07:36:32,2,5,Astoria,31,34949.156,69898.312,Coffee,Brewed Chai tea
4454,2023-01-09,07:36:32,1,5,Lower Manhattan,13,142179.52099999998,142179.52099999998,Loose Tea,Black tea
4455,2023-01-09,07:36:59,1,3,Astoria,57,49246.538,49246.538,Tea,Brewed Chai tea
4456,2023-01-09,07:37:53,2,8,Hell's Kitchen,35,49246.538,98493.076,Coffee,Premium brewed coffee
4457,2023-01-09,07:37:53,1,8,Hell's Kitchen,75,47657.94,47657.94,Bakery,Pastry
4458,2023-01-09,07:38:22,1,3,Astoria,35,47657.94,47657.94,Coffee,Brewed Chai tea
4459,2023-01-09,07:38:22,1,3,Astoria,59,71486.91,71486.91,Drinking Chocolate,Hot chocolate
4460,2023-01-09,07:38:22,1,3,Astoria,60,47657.94,47657.94,Drinking Chocolate,Hot chocolate
4461,2023-01-09,07:38:22,1,3,Astoria,20,47657.94,47657.94,Packaged Chocolate,Organic Chocolate
4462,2023-01-09,07:40:11,1,8,Astoria,39,67515.415,67515.415,Coffee,Barista Espresso
4463,2023-01-09,07:40:11,1,8,Hell's Kitchen,64,12708.784,12708.784,Flavours,Regular syrup
4464,2023-01-09,07:40:37,2,5,Lower Manhattan,26,47657.94,95315.88,Coffee,Organic brewed coffee
4465,2023-01-09,07:46:22,2,5,Lower Manhattan,22,31771.96,63543.92,Coffee,Drip coffee
4466,2023-01-09,07:47:13,2,3,Astoria,38,59572.424999999996,119144.84999999999,Coffee,Barista Espresso
4467,2023-01-09,07:47:13,1,3,Astoria,71,59572.424999999996,59572.424999999996,Bakery,Brewed Chai tea
4468,2023-01-09,07:47:35,2,5,Astoria,35,49246.538,98493.076,Coffee,Premium brewed coffee
4469,2023-01-09,07:47:50,2,5,Lower Manhattan,42,47657.94,95315.88,Tea,Brewed herbal tea
4470,2023-01-09,07:48:14,1,8,Hell's Kitchen,36,59572.424999999996,59572.424999999996,Coffee,Brewed Chai tea
4471,2023-01-09,07:49:08,2,3,Astoria,32,47657.94,95315.88,Coffee,Gourmet brewed coffee
4472,2023-01-09,07:50:24,2,3,Astoria,38,59572.424999999996,119144.84999999999,Coffee,Barista Espresso
4473,2023-01-09,07:52:18,2,5,Lower Manhattan,41,67515.415,135030.83,Coffee,Barista Espresso
4474,2023-01-09,07:52:18,1,5,Lower Manhattan,13,47657.94,47657.94,Loose Tea,Black tea
4475,2023-01-09,07:52:22,1,8,Hell's Kitchen,52,47657.94,47657.94,Tea,Brewed Chai tea
4476,2023-01-09,07:52:52,2,5,Lower Manhattan,34,38920.651000000005,77841.30200000001,Coffee,Premium brewed coffee
4477,2023-01-09,07:52:52,1,5,Lower Manhattan,70,64497.07879999999,64497.07879999999,Bakery,Scone
4478,2023-01-09,07:53:15,2,5,Astoria,22,31771.96,63543.92,Coffee,Drip coffee
4479,2023-01-09,07:53:58,2,8,Hell's Kitchen,56,40509.248999999996,81018.49799999999,Tea,Brewed Chai tea
4480,2023-01-09,07:54:37,2,3,Astoria,25,34949.156,69898.312,Coffee,Organic brewed coffee
4481,2023-01-09,07:55:02,2,5,Lower Manhattan,43,47657.94,95315.88,Tea,Brewed Chai tea
4482,2023-01-09,07:55:09,1,5,Astoria,56,40509.248999999996,40509.248999999996,Tea,Brewed Chai tea
4483,2023-01-09,07:56:13,1,5,Lower Manhattan,24,47657.94,47657.94,Coffee,Drip coffee
4484,2023-01-09,07:56:27,1,3,Astoria,46,47657.94,47657.94,Tea,Brewed Green tea
4485,2023-01-09,07:56:44,1,5,Astoria,50,39714.95,39714.95,Tea,Brewed Chai tea
4486,2023-01-09,07:57:11,1,5,Lower Manhattan,25,34949.156,34949.156,Coffee,Brewed Chai tea
4487,2023-01-09,07:57:11,1,5,Lower Manhattan,69,64497.07879999999,64497.07879999999,Bakery,Biscotti
4488,2023-01-09,07:57:40,1,5,Astoria,47,47657.94,47657.94,Tea,Brewed Chai tea
4489,2023-01-09,07:58:52,1,8,Hell's Kitchen,61,75458.405,75458.405,Drinking Chocolate,Hot chocolate
4490,2023-01-09,07:59:11,1,3,Astoria,71,59572.424999999996,59572.424999999996,Bakery,Pastry
4491,2023-01-09,07:59:55,1,3,Astoria,50,39714.95,39714.95,Tea,Brewed Chai tea
4492,2023-01-09,07:59:55,1,3,Astoria,6,333605.58,333605.58,Coffee beans,Gourmet Beans
4493,2023-01-09,08:00:49,1,3,Astoria,34,47657.94,47657.94,Coffee,Premium brewed coffee
4494,2023-01-09,08:01:26,1,5,Lower Manhattan,44,39714.95,39714.95,Tea,Brewed herbal tea
4495,2023-01-09,08:02:30,1,5,Lower Manhattan,59,71486.91,71486.91,Drinking Chocolate,Hot chocolate
4496,2023-01-09,08:02:30,1,5,Lower Manhattan,83,222403.72,222403.72,Branded,Housewares
4497,2023-01-09,08:04:46,1,8,Astoria,43,47657.94,47657.94,Tea,Brewed herbal tea
4498,2023-01-09,08:06:25,2,5,Astoria,31,47657.94,95315.88,Coffee,Gourmet brewed coffee
4499,2023-01-09,08:07:33,1,3,Astoria,24,47657.94,47657.94,Coffee,Drip coffee
4500,2023-01-09,08:08:13,2,3,Astoria,60,59572.424999999996,119144.84999999999,Drinking Chocolate,Brewed Chai tea
4501,2023-01-09,08:08:13,2,3,Astoria,76,55600.93,111201.86,Bakery,Biscotti
4502,2023-01-09,08:11:32,1,5,Lower Manhattan,26,47657.94,47657.94,Coffee,Brewed Chai tea
4503,2023-01-09,08:14:07,2,5,Lower Manhattan,29,39714.95,79429.9,Coffee,Gourmet brewed coffee
4504,2023-01-09,08:14:57,2,3,Astoria,38,47657.94,95315.88,Coffee,Barista Espresso
4505,2023-01-09,08:14:57,1,3,Astoria,75,55600.93,55600.93,Bakery,Pastry
4506,2023-01-09,08:15:12,1,3,Astoria,49,47657.94,47657.94,Tea,Brewed Black tea
4507,2023-01-09,08:15:32,1,5,Lower Manhattan,34,38920.651000000005,38920.651000000005,Coffee,Premium brewed coffee
4508,2023-01-09,08:15:34,1,3,Astoria,59,71486.91,71486.91,Drinking Chocolate,Hot chocolate
4509,2023-01-09,08:15:34,1,3,Astoria,70,47657.94,47657.94,Bakery,Scone
4510,2023-01-09,08:15:41,1,3,Astoria,40,59572.424999999996,59572.424999999996,Coffee,Barista Espresso
4511,2023-01-09,08:15:41,1,3,Astoria,71,59572.424999999996,59572.424999999996,Bakery,Brewed Chai tea
4512,2023-01-09,08:15:41,1,3,Astoria,40,59572.424999999996,59572.424999999996,Coffee,Barista Espresso
4513,2023-01-09,08:15:41,1,3,Astoria,53,47657.94,47657.94,Tea,Brewed Chai tea
4514,2023-01-09,08:15:41,1,3,Astoria,54,39714.95,39714.95,Tea,Brewed Chai tea
4515,2023-01-09,08:15:41,1,3,Astoria,39,47657.94,47657.94,Coffee,Barista Espresso
4516,2023-01-09,08:16:26,1,8,Astoria,36,59572.424999999996,59572.424999999996,Coffee,Brewed Chai tea
4517,2023-01-09,08:16:26,1,8,Hell's Kitchen,74,47657.94,47657.94,Bakery,Biscotti
4518,2023-01-09,08:19:42,1,3,Astoria,56,40509.248999999996,40509.248999999996,Tea,Brewed Chai tea
4519,2023-01-09,08:19:57,2,5,Astoria,29,39714.95,79429.9,Coffee,Gourmet brewed coffee
4520,2023-01-09,08:20:35,2,3,Astoria,42,39714.95,79429.9,Tea,Brewed herbal tea
4521,2023-01-09,08:21:25,1,5,Lower Manhattan,30,47657.94,47657.94,Coffee,Brewed Chai tea
4522,2023-01-09,08:21:37,2,8,Hell's Kitchen,46,39714.95,79429.9,Tea,Brewed Chai tea
4523,2023-01-09,08:23:35,2,8,Hell's Kitchen,52,47657.94,95315.88,Tea,Brewed Chai tea
4524,2023-01-09,08:23:35,1,8,Hell's Kitchen,2,47657.94,47657.94,Coffee beans,Brewed Chai tea
4525,2023-01-09,08:23:39,2,5,Lower Manhattan,55,47657.94,95315.88,Tea,Brewed Chai tea
4526,2023-01-09,08:23:46,2,5,Lower Manhattan,56,47657.94,95315.88,Tea,Brewed Chai tea
4527,2023-01-09,08:23:59,1,3,Astoria,55,63543.92,63543.92,Tea,Brewed Chai tea
4528,2023-01-09,08:24:23,2,3,Astoria,47,47657.94,95315.88,Tea,Brewed Green tea
4529,2023-01-09,08:24:23,1,3,Astoria,75,55600.93,55600.93,Bakery,Pastry
4530,2023-01-09,08:25:53,1,5,Lower Manhattan,44,39714.95,39714.95,Tea,Brewed herbal tea
4531,2023-01-09,08:26:23,2,8,Astoria,27,55600.93,111201.86,Coffee,Organic brewed coffee
4532,2023-01-09,08:29:13,2,8,Hell's Kitchen,55,63543.92,127087.84,Tea,Brewed Chai tea
4533,2023-01-09,08:30:51,1,3,Astoria,49,47657.94,47657.94,Tea,Brewed Black tea
4534,2023-01-09,08:31:18,1,3,Astoria,34,38920.651000000005,38920.651000000005,Coffee,Premium brewed coffee
4535,2023-01-09,08:31:18,2,3,Astoria,33,55600.93,111201.86,Coffee,Brewed Chai tea
4536,2023-01-09,08:31:18,1,3,Astoria,4,324868.29099999997,324868.29099999997,Coffee beans,Brewed Chai tea
4537,2023-01-09,08:31:48,1,3,Astoria,51,47657.94,47657.94,Tea,Brewed Black tea
4538,2023-01-09,08:33:01,2,3,Astoria,40,59572.424999999996,119144.84999999999,Coffee,Barista Espresso
4539,2023-01-09,08:33:20,2,8,Hell's Kitchen,56,40509.248999999996,81018.49799999999,Tea,Brewed Chai tea
4540,2023-01-09,08:33:55,2,5,Lower Manhattan,53,47657.94,95315.88,Tea,Brewed Chai tea
4541,2023-01-09,08:37:57,2,8,Hell's Kitchen,30,47657.94,95315.88,Coffee,Brewed Chai tea
4542,2023-01-09,08:38:12,1,3,Astoria,42,39714.95,39714.95,Tea,Brewed herbal tea
4543,2023-01-09,08:38:39,1,3,Astoria,26,47657.94,47657.94,Coffee,Organic brewed coffee
4544,2023-01-09,08:38:39,1,3,Astoria,75,55600.93,55600.93,Bakery,Pastry
4545,2023-01-09,08:39:00,2,3,Astoria,52,39714.95,79429.9,Tea,Brewed Chai tea
4546,2023-01-09,08:39:00,1,3,Astoria,78,71486.91,71486.91,Bakery,Scone
4547,2023-01-09,08:39:51,1,3,Astoria,38,59572.424999999996,59572.424999999996,Coffee,Barista Espresso
4548,2023-01-09,08:39:51,1,3,Astoria,77,47657.94,47657.94,Bakery,Scone
4549,2023-01-09,08:40:29,1,5,Astoria,59,71486.91,71486.91,Drinking Chocolate,Hot chocolate
4550,2023-01-09,08:41:24,1,5,Lower Manhattan,53,47657.94,47657.94,Tea,Brewed Chai tea
4551,2023-01-09,08:41:24,1,5,Astoria,12,142179.52099999998,142179.52099999998,Loose Tea,Brewed Chai tea
4552,2023-01-09,08:41:39,1,5,Lower Manhattan,25,34949.156,34949.156,Coffee,Organic brewed coffee
4553,2023-01-09,08:42:35,2,3,Astoria,36,59572.424999999996,119144.84999999999,Coffee,Brewed Chai tea
4554,2023-01-09,08:44:38,1,5,Astoria,22,31771.96,31771.96,Coffee,Drip coffee
4555,2023-01-09,08:47:21,1,3,Astoria,29,39714.95,39714.95,Coffee,Gourmet brewed coffee
4556,2023-01-09,08:47:21,1,3,Astoria,74,55600.93,55600.93,Bakery,Biscotti
4557,2023-01-09,08:47:33,1,8,Astoria,71,59572.424999999996,59572.424999999996,Bakery,Pastry
4558,2023-01-09,08:47:33,1,8,Hell's Kitchen,71,59572.424999999996,59572.424999999996,Bakery,Brewed Chai tea
4559,2023-01-09,08:48:14,1,3,Astoria,22,47657.94,47657.94,Coffee,Brewed Chai tea
4560,2023-01-09,08:48:21,2,8,Hell's Kitchen,25,34949.156,69898.312,Coffee,Organic brewed coffee
4561,2023-01-09,08:48:21,1,8,Astoria,70,51629.435,51629.435,Bakery,Scone
4562,2023-01-09,08:49:39,2,5,Lower Manhattan,42,47657.94,95315.88,Tea,Brewed Chai tea
4563,2023-01-09,08:51:20,2,5,Lower Manhattan,54,39714.95,79429.9,Tea,Brewed Chai tea
4564,2023-01-09,08:51:56,1,5,Lower Manhattan,38,47657.94,47657.94,Coffee,Barista Espresso
4565,2023-01-09,08:52:58,1,8,Astoria,29,39714.95,39714.95,Coffee,Gourmet brewed coffee
4566,2023-01-09,08:53:45,2,8,Hell's Kitchen,56,47657.94,95315.88,Tea,Brewed Chai tea
4567,2023-01-09,08:55:50,1,8,Hell's Kitchen,61,75458.405,75458.405,Drinking Chocolate,Hot chocolate
4568,2023-01-09,08:55:55,1,5,Lower Manhattan,29,39714.95,39714.95,Coffee,Gourmet brewed coffee
4569,2023-01-09,08:56:24,1,5,Astoria,57,49246.538,49246.538,Tea,Brewed Chai tea
4570,2023-01-09,08:56:45,1,5,Lower Manhattan,23,39714.95,39714.95,Coffee,Drip coffee
4571,2023-01-09,08:56:45,1,5,Lower Manhattan,76,69580.5924,69580.5924,Bakery,Biscotti
4572,2023-01-09,08:57:44,2,5,Lower Manhattan,41,67515.415,135030.83,Coffee,Barista Espresso
4573,2023-01-09,08:57:44,1,5,Lower Manhattan,1,285947.64,285947.64,Coffee beans,Organic Beans
4574,2023-01-09,08:58:23,1,8,Hell's Kitchen,34,38920.651000000005,38920.651000000005,Coffee,Premium brewed coffee
4575,2023-01-09,08:58:43,2,5,Lower Manhattan,58,55600.93,111201.86,Drinking Chocolate,Hot chocolate
4576,2023-01-09,08:59:11,2,5,Lower Manhattan,43,47657.94,95315.88,Tea,Brewed herbal tea
4577,2023-01-09,08:59:50,1,5,Astoria,24,47657.94,47657.94,Coffee,Drip coffee
4578,2023-01-09,09:00:25,2,5,Lower Manhattan,39,67515.415,135030.83,Coffee,Barista Espresso
4579,2023-01-09,09:01:23,1,8,Hell's Kitchen,36,59572.424999999996,59572.424999999996,Coffee,Premium brewed coffee
4580,2023-01-09,09:01:58,1,5,Lower Manhattan,41,67515.415,67515.415,Coffee,Brewed Chai tea
4581,2023-01-09,09:03:04,1,8,Hell's Kitchen,25,34949.156,34949.156,Coffee,Organic brewed coffee
4582,2023-01-09,09:03:37,1,5,Lower Manhattan,42,39714.95,39714.95,Tea,Brewed herbal tea
4583,2023-01-09,09:06:38,2,5,Lower Manhattan,28,47657.94,95315.88,Coffee,Gourmet brewed coffee
4584,2023-01-09,09:06:38,1,5,Astoria,21,47657.94,47657.94,Packaged Chocolate,Drinking Chocolate
4585,2023-01-09,09:06:53,1,3,Astoria,42,47657.94,47657.94,Tea,Brewed herbal tea
4586,2023-01-09,09:06:53,1,3,Astoria,12,47657.94,47657.94,Loose Tea,Herbal tea
4587,2023-01-09,09:07:08,1,8,Astoria,57,49246.538,49246.538,Tea,Brewed Chai tea
4588,2023-01-09,09:08:37,1,8,Hell's Kitchen,22,47657.94,47657.94,Coffee,Brewed Chai tea
4589,2023-01-09,09:08:37,1,8,Hell's Kitchen,76,55600.93,55600.93,Bakery,Biscotti
4590,2023-01-09,09:08:57,2,3,Astoria,50,39714.95,79429.9,Tea,Brewed Black tea
4591,2023-01-09,09:09:38,1,5,Lower Manhattan,34,38920.651000000005,38920.651000000005,Coffee,Premium brewed coffee
4592,2023-01-09,09:09:38,1,5,Lower Manhattan,76,47657.94,47657.94,Bakery,Biscotti
4593,2023-01-09,09:12:32,1,3,Astoria,44,47657.94,47657.94,Tea,Brewed herbal tea
4594,2023-01-09,09:12:38,1,5,Lower Manhattan,41,67515.415,67515.415,Coffee,Barista Espresso
4595,2023-01-09,09:13:10,1,3,Astoria,44,39714.95,39714.95,Tea,Brewed herbal tea
4596,2023-01-09,09:16:30,1,8,Hell's Kitchen,61,47657.94,47657.94,Drinking Chocolate,Brewed Chai tea
4597,2023-01-09,09:16:43,2,5,Lower Manhattan,30,47657.94,95315.88,Coffee,Gourmet brewed coffee
4598,2023-01-09,09:16:45,1,5,Lower Manhattan,24,47657.94,47657.94,Coffee,Drip coffee
4599,2023-01-09,09:16:54,1,8,Hell's Kitchen,46,39714.95,39714.95,Tea,Brewed Green tea
4600,2023-01-09,09:17:27,1,8,Astoria,52,47657.94,47657.94,Tea,Brewed Chai tea
4601,2023-01-09,09:17:44,1,5,Astoria,39,47657.94,47657.94,Coffee,Barista Espresso
4602,2023-01-09,09:21:52,2,5,Lower Manhattan,40,59572.424999999996,119144.84999999999,Coffee,Barista Espresso
4603,2023-01-09,09:22:27,2,8,Hell's Kitchen,60,59572.424999999996,119144.84999999999,Drinking Chocolate,Hot chocolate
4604,2023-01-09,09:24:15,1,8,Hell's Kitchen,29,47657.94,47657.94,Coffee,Gourmet brewed coffee
4605,2023-01-09,09:25:09,1,3,Astoria,28,31771.96,31771.96,Coffee,Gourmet brewed coffee
4606,2023-01-09,09:26:29,1,8,Hell's Kitchen,28,31771.96,31771.96,Coffee,Brewed Chai tea
4607,2023-01-09,09:27:08,2,5,Lower Manhattan,50,39714.95,79429.9,Tea,Brewed Black tea
4608,2023-01-09,09:27:26,2,5,Lower Manhattan,59,47657.94,95315.88,Drinking Chocolate,Brewed Chai tea
4609,2023-01-09,09:28:25,2,3,Astoria,26,47657.94,95315.88,Coffee,Organic brewed coffee
4610,2023-01-09,09:30:09,2,8,Hell's Kitchen,32,47657.94,95315.88,Coffee,Gourmet brewed coffee
4611,2023-01-09,09:31:23,2,3,Astoria,53,47657.94,95315.88,Tea,Brewed Chai tea
4612,2023-01-09,09:31:24,2,8,Astoria,40,59572.424999999996,119144.84999999999,Coffee,Brewed Chai tea
4613,2023-01-09,09:31:24,2,8,Hell's Kitchen,63,12708.784,25417.568,Flavours,Brewed Chai tea
4614,2023-01-09,09:32:40,1,3,Astoria,45,47657.94,47657.94,Tea,Brewed Chai tea
4615,2023-01-09,09:34:02,1,3,Astoria,54,47657.94,47657.94,Tea,Brewed Chai tea
4616,2023-01-09,09:35:05,1,3,Astoria,57,49246.538,49246.538,Tea,Brewed Chai tea
4617,2023-01-09,09:35:05,1,3,Astoria,71,59572.424999999996,59572.424999999996,Bakery,Pastry
4618,2023-01-09,09:35:48,1,3,Astoria,23,39714.95,39714.95,Coffee,Drip coffee
4619,2023-01-09,09:38:14,2,5,Lower Manhattan,34,38920.651000000005,77841.30200000001,Coffee,Premium brewed coffee
4620,2023-01-09,09:38:27,1,5,Astoria,36,59572.424999999996,59572.424999999996,Coffee,Premium brewed coffee
4621,2023-01-09,09:38:31,1,3,Astoria,53,47657.94,47657.94,Tea,Brewed Chai tea
4622,2023-01-09,09:40:42,1,5,Astoria,53,47657.94,47657.94,Tea,Brewed Chai tea
4623,2023-01-09,09:40:56,1,5,Astoria,26,47657.94,47657.94,Coffee,Organic brewed coffee
4624,2023-01-09,09:40:56,1,5,Lower Manhattan,83,222403.72,222403.72,Branded,Housewares
4625,2023-01-09,09:41:22,1,8,Hell's Kitchen,32,47657.94,47657.94,Coffee,Gourmet brewed coffee
4626,2023-01-09,09:42:02,1,3,Astoria,25,47657.94,47657.94,Coffee,Organic brewed coffee
4627,2023-01-09,09:42:16,1,5,Lower Manhattan,44,39714.95,39714.95,Tea,Brewed herbal tea
4628,2023-01-09,09:42:16,1,5,Lower Manhattan,81,47657.94,47657.94,Branded,Clothing
4629,2023-01-09,09:42:54,2,8,Hell's Kitchen,45,47657.94,95315.88,Tea,Brewed herbal tea
4630,2023-01-09,09:43:18,1,3,Astoria,38,59572.424999999996,59572.424999999996,Coffee,Barista Espresso
4631,2023-01-09,09:43:24,1,8,Astoria,57,49246.538,49246.538,Tea,Brewed Chai tea
4632,2023-01-09,09:43:29,2,3,Astoria,59,71486.91,142973.82,Drinking Chocolate,Hot chocolate
4633,2023-01-09,09:43:55,1,5,Astoria,40,59572.424999999996,59572.424999999996,Coffee,Barista Espresso
4634,2023-01-09,09:43:55,2,5,Lower Manhattan,63,12708.784,25417.568,Flavours,Regular syrup
4635,2023-01-09,09:43:55,1,5,Lower Manhattan,64,12708.784,12708.784,Flavours,Regular syrup
4636,2023-01-09,09:44:13,2,5,Lower Manhattan,61,75458.405,150916.81,Drinking Chocolate,Hot chocolate
4637,2023-01-09,09:44:13,1,5,Lower Manhattan,7,313748.105,313748.105,Coffee beans,Brewed Chai tea
4638,2023-01-09,09:44:22,1,5,Astoria,53,47657.94,47657.94,Tea,Brewed Chai tea
4639,2023-01-09,09:46:00,1,8,Hell's Kitchen,43,47657.94,47657.94,Tea,Brewed herbal tea
4640,2023-01-09,09:46:07,1,5,Lower Manhattan,45,47657.94,47657.94,Tea,Brewed herbal tea
4641,2023-01-09,09:46:07,1,5,Astoria,75,69580.5924,69580.5924,Bakery,Pastry
4642,2023-01-09,09:46:07,1,5,Lower Manhattan,14,142179.52099999998,142179.52099999998,Loose Tea,Black tea
4643,2023-01-09,09:46:21,2,5,Astoria,50,39714.95,79429.9,Tea,Brewed Black tea
4644,2023-01-09,09:46:43,1,5,Lower Manhattan,60,47657.94,47657.94,Drinking Chocolate,Hot chocolate
4645,2023-01-09,09:47:29,2,8,Hell's Kitchen,57,49246.538,98493.076,Tea,Brewed Chai tea
4646,2023-01-09,09:47:31,2,5,Astoria,45,47657.94,95315.88,Tea,Brewed herbal tea
4647,2023-01-09,09:48:03,1,3,Astoria,56,40509.248999999996,40509.248999999996,Tea,Brewed Chai tea
4648,2023-01-09,09:49:37,1,5,Lower Manhattan,54,39714.95,39714.95,Tea,Brewed Chai tea
4649,2023-01-09,09:52:23,1,5,Lower Manhattan,54,47657.94,47657.94,Tea,Brewed Chai tea
4650,2023-01-09,09:52:41,2,5,Astoria,31,47657.94,95315.88,Coffee,Gourmet brewed coffee
4651,2023-01-09,09:53:07,2,5,Lower Manhattan,33,55600.93,111201.86,Coffee,Gourmet brewed coffee
4652,2023-01-09,09:53:07,1,5,Lower Manhattan,70,47657.94,47657.94,Bakery,Scone
4653,2023-01-09,09:53:07,1,5,Astoria,78,89438.0674,89438.0674,Bakery,Brewed Chai tea
4654,2023-01-09,09:53:18,2,8,Hell's Kitchen,46,39714.95,79429.9,Tea,Brewed Chai tea
4655,2023-01-09,09:54:44,1,5,Astoria,23,47657.94,47657.94,Coffee,Drip coffee
4656,2023-01-09,09:56:57,1,5,Lower Manhattan,40,47657.94,47657.94,Coffee,Brewed Chai tea
4657,2023-01-09,09:56:57,1,5,Lower Manhattan,40,59572.424999999996,59572.424999999996,Coffee,Barista Espresso
4658,2023-01-09,09:57:21,1,3,Astoria,33,55600.93,55600.93,Coffee,Gourmet brewed coffee
4659,2023-01-09,10:00:27,2,3,Astoria,26,47657.94,95315.88,Coffee,Organic brewed coffee
4660,2023-01-09,10:01:24,1,8,Hell's Kitchen,26,47657.94,47657.94,Coffee,Organic brewed coffee
4661,2023-01-09,10:03:18,2,8,Hell's Kitchen,45,47657.94,95315.88,Tea,Brewed herbal tea
4662,2023-01-09,10:04:09,1,5,Lower Manhattan,53,47657.94,47657.94,Tea,Brewed Chai tea
4663,2023-01-09,10:04:37,1,5,Lower Manhattan,39,67515.415,67515.415,Coffee,Barista Espresso
4664,2023-01-09,10:04:37,1,5,Lower Manhattan,79,74505.24620000001,74505.24620000001,Bakery,Brewed Chai tea
4665,2023-01-09,10:05:12,1,5,Lower Manhattan,55,63543.92,63543.92,Tea,Brewed Chai tea
4666,2023-01-09,10:06:00,2,8,Astoria,50,47657.94,95315.88,Tea,Brewed Black tea
4667,2023-01-09,10:07:31,1,5,Lower Manhattan,71,59572.424999999996,59572.424999999996,Bakery,Pastry
4668,2023-01-09,10:07:46,1,5,Lower Manhattan,53,47657.94,47657.94,Tea,Brewed Chai tea
4669,2023-01-09,10:07:46,1,5,Astoria,71,74505.24620000001,74505.24620000001,Bakery,Pastry
4670,2023-01-09,10:08:43,2,3,Astoria,51,47657.94,95315.88,Tea,Brewed Black tea
4671,2023-01-09,10:09:03,1,5,Lower Manhattan,57,49246.538,49246.538,Tea,Brewed Chai tea
4672,2023-01-09,10:10:07,1,3,Astoria,57,49246.538,49246.538,Tea,Brewed Chai tea
4673,2023-01-09,10:10:29,1,3,Astoria,45,47657.94,47657.94,Tea,Brewed herbal tea
4674,2023-01-09,10:10:58,1,8,Hell's Kitchen,58,55600.93,55600.93,Drinking Chocolate,Hot chocolate
4675,2023-01-09,10:11:01,2,8,Hell's Kitchen,36,59572.424999999996,119144.84999999999,Coffee,Brewed Chai tea
4676,2023-01-09,10:11:01,1,8,Hell's Kitchen,2,285947.64,285947.64,Coffee beans,House blend Beans
4677,2023-01-09,10:11:35,1,5,Lower Manhattan,33,47657.94,47657.94,Coffee,Gourmet brewed coffee
4678,2023-01-09,10:12:20,1,5,Lower Manhattan,35,49246.538,49246.538,Coffee,Brewed Chai tea
4679,2023-01-09,10:12:20,1,5,Lower Manhattan,79,47657.94,47657.94,Bakery,Scone
4680,2023-01-09,10:12:31,2,5,Lower Manhattan,59,47657.94,95315.88,Drinking Chocolate,Hot chocolate
4681,2023-01-09,10:14:12,2,8,Hell's Kitchen,47,47657.94,95315.88,Tea,Brewed Green tea
4682,2023-01-09,10:14:36,2,5,Astoria,51,47657.94,95315.88,Tea,Brewed Black tea
4683,2023-01-09,10:14:36,2,5,Lower Manhattan,83,222403.72,444807.44,Branded,Housewares
4684,2023-01-09,10:15:13,2,3,Astoria,28,47657.94,95315.88,Coffee,Gourmet brewed coffee
4685,2023-01-09,10:16:43,2,8,Hell's Kitchen,39,67515.415,135030.83,Coffee,Barista Espresso
4686,2023-01-09,10:16:43,1,8,Hell's Kitchen,65,12708.784,12708.784,Flavours,Sugar free syrup
4687,2023-01-09,10:16:48,2,8,Hell's Kitchen,36,59572.424999999996,119144.84999999999,Coffee,Premium brewed coffee
4688,2023-01-09,10:17:27,1,3,Astoria,38,59572.424999999996,59572.424999999996,Coffee,Barista Espresso
4689,2023-01-09,10:19:20,1,8,Astoria,61,75458.405,75458.405,Drinking Chocolate,Hot chocolate
